codigo_postal,municipio_id,codigo_unidad_poblacional,entidad_singular_nombre,nucleo_nombre
32631,32078,0903901,Sarreaus,Sarreaus
32631,32078,0904401,Tarrazo,Tarrazo
32631,32082,0801901,Vilaseca,Vilaseca
32632,32005,0201501,Baltar,Baltar
32632,32005,0202001,Gomariz,Gomariz
32632,32005,0301401,Bouzo,Bouzo
32632,32005,0302901,Garabelos,Garabelos
32632,32005,0401301,Niñodaguia,Niñodaguia
32632,32005,0501201,Tixos,Tixos
32632,32005,0602601,Tosende,Tosende
32632,32012,0601101,Nocedo,Nocedo
32632,32012,0602601,Noveas,Noveas
32632,32032,0903901,"San Pedro","San Pedro"
32632,32032,1001401,Fiestras,Fiestras
32632,32032,1002901,Laroa,Laroa
32633,32005,0101601,"Quinta (A)","Quinta (A)"
32633,32005,0102101,"Sabucedo Dos Peros","Sabucedo Dos Peros"
32633,32005,0103701,"San Martiño Dos Peros","San Martiño Dos Peros"
32633,32005,0104201,"San Paio","San Paio"
32633,32005,0701001,Montecelo,Montecelo
32633,32005,0702501,"San Antonino","San Antonino"
32633,32005,0703101,"Vilamaior Da Boullosa","Vilamaior Da Boullosa"
32634,32012,0101601,Aguis,Aguis
32634,32012,0102101,Aspra,Aspra
32634,32012,0103701,"Fonte Arcada","Fonte Arcada"
32634,32012,0104201,Loureses,Loureses
32634,32012,0105501,"Mosteiro (O)","Mosteiro (O)"
32634,32012,0201501,"Blancos (Os)","Blancos (Os)"
32634,32012,0203601,"Outeiro (O)","Outeiro (O)"
32634,32012,0204101,Ouvigo,Ouvigo
32634,32012,0301401,Covas,Covas
32634,32012,0302901,Penalonga,Penalonga
32634,32012,0401301,Covelas,Covelas
32634,32012,0402801,Vilar,Vilar
32634,32012,0501299,Cerdeira,*Diseminado*
32634,32012,0502701,"Cuquexos (Os)","Cuquexos (Os)"
32634,32012,0503301,Guntin,Guntin
32634,32012,0505199,"Rabea (A)",*Diseminado*
32634,32012,0506401,Pexeiroos,Pexeiroos
32634,32012,0701001,Pexeiros,Pexeiros
32635,32032,0301401,Damil,Damil
32635,32032,0701001,Gudes,Gudes
32635,32032,0702501,Guntimil,Guntimil
32635,32032,1501901,"Parada de Ribeira","Parada de Ribeira"
32635,32085,1001401,"Rasela (A)","Rasela (A)"
32635,32085,1301101,Tintores,Tintores
32635,32085,1302601,Vilela,Vilela
32635,32085,1501901,Caldeliñas,Caldeliñas
32635,32085,1502401,"Salgueiro (O)","Salgueiro (O)"
32635,32085,1503001,Vilamaior,Vilamaior
32636,32032,1201201,Morgade,Morgade
32636,32032,1601801,Pena,Pena
32636,32032,1602301,Trandeiras,Trandeiras
32636,32032,1603999,"Soutelo de Pena",*Diseminado*
32636,32032,2001901,Baronzas,Baronzas
32636,32078,0101601,Bresmaus,Bresmaus
32636,32078,0102101,"Portela Da Quinta (A)","Portela Da Quinta (A)"
32636,32078,0201501,Amea,Amea
32636,32078,0202001,Codosedo,Codosedo
32636,32078,0203601,Pazos,Pazos
32636,32078,0204199,"Veredo (O)",*Diseminado*
32636,32078,0301401,Cortegada,Cortegada
32636,32078,0302901,Folgoso,Folgoso
32636,32078,0303501,Meilas,Meilas
32636,32078,0304001,"Penedo (O)","Penedo (O)"
32637,32032,0401301,Faramontaos,Faramontaos
32637,32032,0601101,Gudin,Gudin
32637,32032,0901801,Paredes,Paredes
32637,32032,0902301,Rebordacha,Rebordacha
32637,32032,1101301,Moreiras,Moreiras
32637,32032,1401001,Mosteiro,Mosteiro
32637,32032,1402501,Novas,Novas
32637,32032,1403101,Queirugas,Queirugas
32637,32032,1801601,"Seoane de Oleiros","Seoane de Oleiros"
32637,32085,0801901,Queirugas,Queirugas
32640,32032,0201501,"Cima de Ribeira","Cima de Ribeira"
32640,32032,0202001,"Soutelo de Ribeira","Soutelo de Ribeira"
32640,32032,0501201,Ganade,Ganade
32640,32032,0502701,Gorgoloza,Gorgoloza
32640,32032,0503301,"San Vitoiro","San Vitoiro"
32640,32032,0801901,Lamas,Lamas
32640,32032,1301101,"Mosteiro de Ribeira","Mosteiro de Ribeira"
32641,32062,0304099,Telladas,*Diseminado*
32641,32062,0501299,Agro,*Diseminado*
32641,32062,0502799,Airavella,*Diseminado*
32641,32062,0503399,Bruxueira,*Diseminado*
32641,32062,0504899,"Eido Das Lamas",*Diseminado*
32641,32062,0505199,"Eido Da Ribeira",*Diseminado*
32641,32062,0506401,Filgueira,Filgueira
32641,32062,0507099,Gandara,*Diseminado*
32641,32062,0508699,Lagoa,*Diseminado*
32641,32062,0509999,Martices,*Diseminado*
32641,32062,0510399,Peninnovo,*Diseminado*
32641,32062,0511099,Quintas,*Diseminado*
32641,32062,0512501,Rial,Rial
32641,32062,0513101,Toxal,Toxal
32643,32062,0101601,Reboreda,Reboreda
32643,32062,0102101,"San Lourenzo","San Lourenzo"
32643,32062,0203699,Retorta,*Diseminado*
32643,32062,0204199,Sever,*Diseminado*
32643,32062,0301499,Faramiñas,*Diseminado*
32643,32062,0302901,Faramontaos,Faramontaos
32643,32062,0303501,Xocin,Xocin
32643,32062,0401301,Fontemoura,Fontemoura
32643,32062,0402801,Forxa,Forxa
32643,32062,0403401,Torre,Torre
32644,32016,0101601,Calvos,Calvos
32644,32016,0101699,Calvos,*Diseminado*
32644,32062,0201501,Lovios,Lovios
32644,32062,0202001,"Paradela de Abeleda","Paradela de Abeleda"
32645,32016,0201501,Castelaus,Castelaus
32645,32016,0503301,Serois,Serois
32645,32062,0601101,Nocelo,Nocelo
32645,32062,0602699,Rosendo,*Diseminado*
32645,32062,0603201,"San Mamede de Sobreganade","San Mamede de Sobreganade"
32645,32062,0604701,Soutelo,Soutelo
32646,32005,0601101,Meaus,Meaus
32646,32016,0601101,Paradela,Paradela
32646,32016,0602601,Randin,Randin
32646,32016,0603201,Vilar,Vilar
32646,32016,0604701,Vilariño,Vilariño
32646,32016,0801901,Rubias,Rubias
32646,32016,0802401,Santiago,Santiago
32647,32016,0401301,Golpellas,Golpellas
32647,32016,0901801,Vila,Vila
32648,32016,0301401,Feas,Feas
32648,32016,0501201,Lobas,Lobas
32648,32016,0502701,Pintas,Pintas
32648,32016,0504801,"Silvoso (O)","Silvoso (O)"
32648,32016,0701001,Lomear,Lomear
32648,32016,0702501,Padroso,Padroso
32648,32016,0703101,Rioseco,Rioseco
32650,32090,0202001,"Casas Da Veiga (As)","Casas Da Veiga (As)"
32650,32090,0203601,"Vilar de Santos","Vilar de Santos"
32651,32090,0101601,"Breixome de Abaixo","Breixome de Abaixo"
32651,32090,0102101,"Breixome de Arriba","Breixome de Arriba"
32651,32090,0103701,Castelaus,Castelaus
32651,32090,0104201,Laioso,Laioso
32651,32090,0105501,"Mosqueiro (O)","Mosqueiro (O)"
32651,32090,0108099,"Ponte (A)",*Diseminado*
32651,32090,0109301,Toxediño,Toxediño
32651,32090,0110701,"Venda (A)","Venda (A)"
32651,32090,0111499,"Vieiro (O)",*Diseminado*
32651,32090,0112901,"Parada de Outeiro","Parada de Outeiro"
32652,32067,0601101,"Aldea Do Muiño","Aldea Do Muiño"
32652,32067,0602601,Curras,Curras
32652,32067,0603201,Ludro,Ludro
32652,32067,0604799,Moura,*Diseminado*
32652,32067,0606301,"Rairiz de Veiga","Rairiz de Veiga"
32652,32067,0607901,"Sainza de Abaixo (A)","Sainza de Abaixo (A)"
32652,32067,0608501,"Sainza de Arriba (A)","Sainza de Arriba (A)"
32652,32067,0609899,Salgados,*Diseminado*
32652,32067,0611999,Toxo,*Diseminado*
32653,32067,0101601,Candas,Candas
32653,32067,0102101,Fontefria,Fontefria
32653,32067,0103799,Outeiro,*Diseminado*
32653,32067,0104299,"Pereiriña (A)",*Diseminado*
32653,32067,0105599,"Venda (A)",*Diseminado*
32653,32067,0401399,Castrelo,*Diseminado*
32653,32067,0402801,Crespos,Crespos
32653,32067,0403499,Gandara,*Diseminado*
32653,32067,0404901,"Lama de Paio","Lama de Paio"
32653,32067,0405201,Lampaza,Lampaza
32653,32067,0406501,Padroso,Padroso
32653,32067,0702501,Sabariz,Sabariz
32653,32067,0702599,Sabariz,*Diseminado*
32654,32067,0201501,Congostro,Congostro
32654,32067,0202099,"San Miguel",*Diseminado*
32654,32067,0505199,Celme,*Diseminado*
32654,32067,0512599,"Maus (As)",*Diseminado*
32654,32067,0513101,Peaguda,Peaguda
32654,32067,0515901,Penelas,Penelas
32654,32067,0516201,"Rañoa (A)","Rañoa (A)"
32654,32067,0517899,"Raposeiras (As)",*Diseminado*
32654,32067,0520199,Carballal,*Diseminado*
32654,32067,0521801,Ordes,Ordes
32654,32067,0801999,"Amieiro Longo",*Diseminado*
32654,32067,0802499,"Cancela (A)",*Diseminado*
32654,32067,0803099,Eidobispo,*Diseminado*
32654,32067,0804501,Zapeaus,Zapeaus
32655,32067,0301401,Azureiros,Azureiros
32655,32067,0302901,Barracel,Barracel
32655,32067,0303501,Filgueiras,Filgueiras
32655,32067,0304001,Guillamil,Guillamil
32655,32067,0305399,Xuxa,*Diseminado*
32655,32067,0306601,Nigueiroa,Nigueiroa
32655,32067,0307201,Quilmelas,Quilmelas
32655,32067,0308801,Rosen,Rosen
32655,32067,0509999,Forxas,*Diseminado*
32655,32067,0610201,"Santa Baia","Santa Baia"
32660,32001,0301401,Allariz,Allariz
32664,32001,0304001,"Outeiro de Orraca","Outeiro de Orraca"
32664,32001,0703101,"Coruxeira (A)","Coruxeira (A)"
32664,32001,0704601,"San Vitoiro","San Vitoiro"
32664,32001,0705901,"Pedreira (A)","Pedreira (A)"
32664,32001,0901801,Cardanachama,Cardanachama
32664,32001,0902301,Gundias,Gundias
32664,32001,0903901,"Queiroas Da Igrexa","Queiroas Da Igrexa"
32664,32001,0904401,"Queiroas Grande","Queiroas Grande"
32664,32001,0906001,"Requeixo de Queiroas","Requeixo de Queiroas"
32664,32001,0907699,"Queiroas Pequeno",*Diseminado*
32664,32001,1401001,"Bouzas (As)","Bouzas (As)"
32664,32001,1402501,Casnadagaia,Casnadagaia
32664,32001,1403101,"Castro (O)","Castro (O)"
32664,32001,1404601,Urogo,Urogo
32664,32001,1405901,"Pousa (A)","Pousa (A)"
32664,32001,1406201,"San Mamede","San Mamede"
32664,32001,1407801,Tain,Tain
32664,32001,1408401,Vilares,Vilares
32664,32001,1409701,"Rial (O)","Rial (O)"
32664,32001,1501901,"Pousada (A)","Pousada (A)"
32664,32001,1502401,"Santa Baia","Santa Baia"
32664,32001,1503099,"Torre (A)",*Diseminado*
32665,32001,0001799,Campelo,*Diseminado*
32665,32001,0002201,"Forxas Dos Montes","Forxas Dos Montes"
32665,32001,0802499,Castrelo,*Diseminado*
32665,32001,0803001,"Forma (A)","Forma (A)"
32665,32001,0804501,Penama,Penama
32665,32001,0805801,"San Martiño","San Martiño"
32665,32001,0806199,Lamarredonda,*Diseminado*
32665,32001,1101301,Magarelos,Magarelos
32665,32001,1102801,"Portela (A)","Portela (A)"
32665,32001,1103401,"Quintas de S.trocado(As)","Quintas de S.trocado(As)"
32665,32001,1201299,Casaldoira,*Diseminado*
32665,32001,1202701,Pumares,Pumares
32665,32001,1203301,"Rodicio (O)","Rodicio (O)"
32665,32001,1204801,Seoane,Seoane
32665,32001,1205101,"Torre (A)","Torre (A)"
32665,32001,1303201,Penaflor,Penaflor
32666,32001,0202001,Guimaras,Guimaras
32666,32001,0203601,Nanin,Nanin
32666,32001,0307201,Roimelo,Roimelo
32666,32001,0308801,"San Salvador (O)","San Salvador (O)"
32666,32001,0401301,Coedo,Coedo
32666,32001,0402899,Novas,*Diseminado*
32666,32001,0801901,Amiadoso,Amiadoso
32666,32001,1301101,"Outeiro de Torneiros","Outeiro de Torneiros"
32666,32001,1304701,"San Miguel","San Miguel"
32666,32001,1305001,Torneiros,Torneiros
32666,32001,1306399,Paradiñas,*Diseminado*
32667,32001,0201501,"Aira Vella","Aira Vella"
32667,32001,0204101,"Portela de Aira Vella (A)","Portela de Aira Vella (A)"
32667,32001,0205401,Vilaboa,Vilaboa
32667,32001,0206701,Vilariño,Vilariño
32667,32001,1001401,Paciños,Paciños
32667,32001,1002901,"Requeixo de Valverde","Requeixo de Valverde"
32667,32001,1003501,Valverde,Valverde
32668,32001,0101601,Armea,Armea
32668,32001,0102199,Duci,*Diseminado*
32668,32001,0103701,Laioso,Laioso
32668,32001,0105501,"Sta. Mariña Augas Santas","Sta. Mariña Augas Santas"
32668,32001,0106801,"Souto (O)","Souto (O)"
32668,32001,0107401,Tosende,Tosende
32668,32001,0108001,Turzas,Turzas
32668,32001,0109399,"Vila (A)",*Diseminado*
32668,32001,0110799,"Pazo (O)",*Diseminado*
32668,32001,0501299,"Casas Novas (As)",*Diseminado*
32668,32001,0502701,Espiñeiros,Espiñeiros
32668,32001,0503301,Rubias,Rubias
32668,32001,0504801,"Santo Estevo","Santo Estevo"
32668,32001,1601801,"Acea (A)","Acea (A)"
32668,32001,1603901,"Rial (O)","Rial (O)"
32668,32001,1604401,Meire,Meire
32669,32001,0302999,"Frieira (A)",*Diseminado*
32669,32001,0303501,"Mato (O)","Mato (O)"
32669,32001,0306601,Paiocordeiro,Paiocordeiro
32669,32001,0309199,"Xugueiros (Os)",*Diseminado*
32669,32001,0505101,"Vilar de Flores","Vilar de Flores"
32669,32001,0601199,"Cal (A)",*Diseminado*
32669,32001,0602601,Coira,Coira
32669,32001,0603201,"Enfestela (A)","Enfestela (A)"
32669,32001,0604799,Folgoso,*Diseminado*
32669,32001,0605099,Guede,*Diseminado*
32669,32001,0606301,Roiriz,Roiriz
32670,32036,0504801,"Xunqueira de Ambia","Xunqueira de Ambia"
32678,32036,0201501,Areas,Areas
32678,32036,0202001,Armariz,Armariz
32678,32036,0203699,"Casas Novas (As)",*Diseminado*
32678,32036,0204101,"Casares (Os)","Casares (Os)"
32678,32036,0205401,"Chouzana (A)","Chouzana (A)"
32678,32036,0206701,Meri,Meri
32678,32036,0207399,Outorelo,*Diseminado*
32678,32036,0208901,"Pousa (A)","Pousa (A)"
32678,32036,0209201,Salgueiros,Salgueiros
32678,32036,0210601,"San Andres","San Andres"
32678,32036,0211301,Vilanova,Vilanova
32678,32036,0212801,"Vilariño Do Rio","Vilariño Do Rio"
32678,32036,0401301,"Brandela (A)","Brandela (A)"
32678,32036,0402801,Casnaloba,Casnaloba
32678,32036,0403401,Cerdeira,Cerdeira
32678,32036,0404901,"Graña (A)","Graña (A)"
32678,32036,0405299,"Pena (A)",*Diseminado*
32678,32036,0501299,Acevedo,*Diseminado*
32678,32036,0502701,"Covelo (O)","Covelo (O)"
32678,32036,0503301,"Farria (A)","Farria (A)"
32678,32036,0506401,Requeixiño,Requeixiño
32678,32036,0507099,"San Martiño (O)",*Diseminado*
32678,32036,0508601,"San Xillao","San Xillao"
32678,32036,0509901,"Siota (A)","Siota (A)"
32678,32036,0510301,Xunqueiroa,Xunqueiroa
32679,32036,0101601,"Abeleda (A)","Abeleda (A)"
32679,32036,0102101,Bustelo,Bustelo
32679,32036,0103701,Casasoa,Casasoa
32679,32036,0104201,"Cima de Vila","Cima de Vila"
32679,32036,0105501,"Fondo de Vila","Fondo de Vila"
32679,32036,0106801,Padroso,Padroso
32679,32036,0107401,"Pazos Da Abeleda","Pazos Da Abeleda"
32679,32036,0108001,"Tellada (A)","Tellada (A)"
32679,32036,0301401,Bobadela,Bobadela
32679,32036,0302901,"Vilariño Da Veiga","Vilariño Da Veiga"
32679,32036,0505101,Quintela,Quintela
32679,32036,0601101,Busteliño,Busteliño
32679,32036,0602601,"San Roman","San Roman"
32680,32028,0101601,Atas,Atas
32680,32028,0102199,"Corvaceiras (As)",*Diseminado*
32680,32028,0103701,"Estibadas (As)","Estibadas (As)"
32680,32028,0201501,Baldriz,Baldriz
32680,32028,0202001,"Mercedes (As)","Mercedes (As)"
32680,32028,0801901,"Pena Verde","Pena Verde"
32688,32028,0501201,"Xironda (A)","Xironda (A)"
32688,32028,0502701,"Pedrosa (A)","Pedrosa (A)"
32688,32028,0601101,Lucenza,Lucenza
32688,32028,0602601,"Saceda (A)","Saceda (A)"
32688,32028,0801901,"Pena Verde","Pena Verde"
32688,32028,0901801,"San Millao","San Millao"
32688,32028,1001499,Lamalonga,*Diseminado*
32688,32028,1002901,Moimenta,Moimenta
32688,32028,1003501,Vilela,Vilela
32689,32028,0301401,Carzoa,Carzoa
32689,32028,0401301,Cualedro,Cualedro
32689,32028,0701001,Lamas,Lamas
32689,32028,0702501,"Santa Baia de Montes","Santa Baia de Montes"
32689,32028,0703101,"San Martiño","San Martiño"
32689,32028,0802401,Rebordondo,Rebordondo
32690,32001,0104201,"Outeiro de Laxe","Outeiro de Laxe"
32690,32079,0301401,Abeledo,Abeledo
32690,32079,0302901,Pazos,Pazos
32690,32079,0303501,Pereiras,Pereiras
32690,32079,0303599,Pereiras,*Diseminado*
32690,32079,0304099,"Rectoral (A)",*Diseminado*
32690,32079,0305399,Silvosiño,*Diseminado*
32690,32079,0306601,Silvoso,Silvoso
32690,32079,0307201,"Venda Do Rio (A)","Venda Do Rio (A)"
32690,32079,0401301,"Barrio (O)","Barrio (O)"
32690,32079,0402899,Lavandeira,*Diseminado*
32690,32079,0403401,"Quintas (As)","Quintas (As)"
32690,32079,0404901,"San Fiz","San Fiz"
32690,32079,0405201,"Pazos de Soutomaior","Pazos de Soutomaior"
32690,32079,0406501,"Telleira (A)","Telleira (A)"
32690,32079,0407101,"Outeiro (O)","Outeiro (O)"
32690,32079,0408799,Palacio,*Diseminado*
32690,32079,0501299,"Castro (O)",*Diseminado*
32690,32079,0502799,Covelo,*Diseminado*
32690,32079,0503301,Xociños,Xociños
32690,32079,0504801,Mingarabeiza,Mingarabeiza
32690,32079,0505101,Pumar,Pumar
32690,32079,0506401,Taboadela,Taboadela
32690,32079,0507001,Vilar,Vilar
32690,32079,0701001,"Eirexa (A)","Eirexa (A)"
32690,32079,0702501,"Outeiro (O)","Outeiro (O)"
32690,32079,0703101,Ribo,Ribo
32690,32079,0704601,"Seara (A)","Seara (A)"
32690,32079,0705901,Toran,Toran
32690,32079,0706299,"Alto de Taboadela",*Diseminado*
32691,32079,0101699,Casanova,*Diseminado*
32691,32079,0102101,"Outeiriño (O)","Outeiriño (O)"
32691,32079,0103701,Pasadan,Pasadan
32691,32079,0104299,Pousa,*Diseminado*
32691,32079,0105501,"Santa Locaia","Santa Locaia"
32691,32079,0106801,"Venda Nova (A)","Venda Nova (A)"
32691,32079,0107401,Veredo,Veredo
32691,32079,0107499,Veredo,*Diseminado*
32691,32079,0601101,"Amendo (O)","Amendo (O)"
32691,32079,0602601,"Petada (A)","Petada (A)"
32691,32079,0603201,"Reguenga (A)","Reguenga (A)"
32691,32079,0604701,"San Xurxo Da Touza","San Xurxo Da Touza"
32691,32079,0605001,Santas,Santas
32691,32079,0606301,Espiñeiro,Espiñeiro
32692,32077,0101601,Cerredelo,Cerredelo
32692,32077,0102101,"Couso de Limia","Couso de Limia"
32692,32077,0103701,"Vilariño Das Poldras","Vilariño Das Poldras"
32692,32077,0301401,Cardeita,Cardeita
32692,32077,0302901,"Castro (O)","Castro (O)"
32692,32077,0303501,Coalloso,Coalloso
32692,32077,0304001,"Pegas (As)","Pegas (As)"
32692,32077,0305301,Sandias,Sandias
32692,32077,0306601,"Santa Ana","Santa Ana"
32693,32077,0201501,Arcos,Arcos
32693,32077,0202001,"Corga (A)","Corga (A)"
32693,32077,0203601,"Chousela (A)","Chousela (A)"
32693,32077,0204101,"Fontela (A)","Fontela (A)"
32693,32077,0205401,"Ladeira (A)","Ladeira (A)"
32693,32077,0206701,"Lavandeira (A)","Lavandeira (A)"
32693,32077,0207301,"Piñeira de Arcos","Piñeira de Arcos"
32693,32077,0208901,Zadagos,Zadagos
32693,32077,0209201,Novaiño,Novaiño
32694,32082,0101601,Abavides,Abavides
32694,32082,0901801,Zos,Zos
32695,32082,0201599,Casas,*Diseminado*
32695,32082,0202001,Chamusiños,Chamusiños
32695,32082,0203699,Hermida,*Diseminado*
32695,32082,0204199,Santabaya,*Diseminado*
32695,32082,0401301,Lobaces,Lobaces
32695,32082,0402801,"Pardieiros (Os)","Pardieiros (Os)"
32695,32082,0501201,Soutelo,Soutelo
32695,32082,0502701,Trasmiras,Trasmiras
32695,32082,0701099,Serralleira,*Diseminado*
32695,32082,0702599,Silvaoscura,*Diseminado*
32695,32082,0703101,"Vilar de Lebres","Vilar de Lebres"
32696,32078,0501201,Lodoselo,Lodoselo
32696,32078,0601101,"Nocelo Da Pena","Nocelo Da Pena"
32696,32082,0301401,Escornabois,Escornabois
32696,32082,0302901,Rabal,Rabal
32696,32082,0601101,Castelo,Castelo
32696,32082,0602601,"San Andres","San Andres"
32696,32082,0603201,Seixas,Seixas
32696,32082,0604701,Villaderrey,Villaderrey
32697,32085,0601101,Mourazos,Mourazos
32697,32085,1101301,Tamagos,Tamagos
32697,32085,1201201,Tamaguelos,Tamaguelos
32698,32053,0501201,Rabal,Rabal
32698,32053,0502701,"Terron (O)","Terron (O)"
32698,32085,0401301,"Feces de Cima","Feces de Cima"
32698,32085,0501201,Mandin,Mandin
32698,32085,0901801,Queizas,Queizas
32699,32085,0301401,"Feces de Abaixo","Feces de Abaixo"
32700,32043,0705901,Maceda,Maceda
32701,32007,0302901,"Baños de Molgas","Baños de Molgas"
32701,32007,0303501,Bouzas,Bouzas
32701,32007,0304001,Formigoso,Formigoso
32701,32007,0701001,Guamil,Guamil
32701,32007,0801901,Calvelo,Calvelo
32701,32007,0802401,Xocin,Xocin
32701,32007,0803001,Vilariño,Vilariño
32701,32007,0901801,Poedo,Poedo
32701,32007,1001401,Presqueira,Presqueira
32701,32007,1301101,Francos,Francos
32701,32007,1302601,Froufe,Froufe
32701,32007,1303201,Meaman,Meaman
32701,32007,1305001,Vide,Vide
32702,32089,0101699,Arruas,*Diseminado*
32702,32089,0301401,Boveda,Boveda
32702,32089,0302901,"Vilar de Gomareite","Vilar de Gomareite"
32702,32089,0402801,Borran,Borran
32702,32089,0406599,Parada,*Diseminado*
32702,32089,0501201,Padreda,Padreda
32702,32089,0502701,Penouzos,Penouzos
32702,32089,0503301,"San Miguel","San Miguel"
32702,32089,0504801,"Seara (A)","Seara (A)"
32702,32089,0601101,Prado,Prado
32702,32089,0601199,Prado,*Diseminado*
32702,32089,0602601,Riobo,Riobo
32702,32089,0701001,Rebordechao,Rebordechao
32702,32089,0801901,Seiro,Seiro
32702,32089,0901801,"Vilar de Barrio","Vilar de Barrio"
32703,32043,0701001,Casonel,Casonel
32703,32043,0702501,Chaioso,Chaioso
32703,32043,0704699,"Eirexa (A)",*Diseminado*
32703,32043,0706201,"Outeiro Da Torre","Outeiro Da Torre"
32703,32043,0707899,Sarreaus,*Diseminado*
32703,32043,0801901,Piuca,Piuca
32703,32043,0802401,"Souto (O)","Souto (O)"
32703,32043,1006601,Sarreaus,Sarreaus
32703,32043,1201201,Bustavalle,Bustavalle
32703,32043,1202701,Calvelo,Calvelo
32703,32043,1203301,Casasoa,Casasoa
32703,32043,1204801,"Lamas (As)","Lamas (As)"
32703,32043,1205101,Vilarellos,Vilarellos
32703,32043,1206401,Zorelle,Zorelle
32704,32007,0101601,Almoite,Almoite
32704,32007,0201501,"Acea (A)","Acea (A)"
32704,32007,0202099,"Calvario (O)",*Diseminado*
32704,32007,0203601,Fondodevila,Fondodevila
32704,32007,0204199,Outeiro,*Diseminado*
32704,32007,0205401,Pazos,Pazos
32704,32007,0206799,"Penas (As)",*Diseminado*
32704,32007,0207301,"Santa Eufemia","Santa Eufemia"
32704,32007,0208901,Suatorre,Suatorre
32704,32007,0209201,Vilamea,Vilamea
32704,32007,0210601,"Viñal (O)","Viñal (O)"
32704,32007,0301401,Alvite,Alvite
32704,32007,0305301,Nocelo,Nocelo
32704,32007,0401399,Betan,*Diseminado*
32704,32007,0402801,Brandin,Brandin
32704,32007,0403401,Cardoeiro,Cardoeiro
32704,32007,0404901,Guede,Guede
32704,32007,0405201,"Nogueira de Abaixo","Nogueira de Abaixo"
32704,32007,0406501,"Nogueira de Arriba","Nogueira de Arriba"
32704,32007,0407101,"San Martiño","San Martiño"
32704,32007,0408701,Sanguñedo,Sanguñedo
