codigo_postal,municipio_id,nombre_entidad_singular,year
04768,04029,BENINAR,2013
04769,04029,BENINAR,2013
04770,04003,"CURVA (LA)",2013
04778,04003,"TORIL (EL)",2013
04779,04003,"VENTA NUEVA",2013
04779,04020,BAYARCAL,2013
04779,04073,GUARROS,2013
04800,04006,"CAÑICO (EL)",2013
04810,04070,"RAMBLA DE ORIA (LA)",2013
04810,04072,"PIEDRA AMARILLA (LA)",2013
04811,04070,"RAMBLA DE ORIA (LA)",2013
04812,04006,"RAMBLA (LA)",2013
04813,04006,"SALIENTE BAJO",2013
04813,04070,"MARGEN (EL)",2013
04814,04006,"LABORES (LAS)",2013
04815,04031,"CASICAS (LAS)",2013
04820,04099,TONOSA,2013
04825,04037,"ROQUEZ (EL)",2013
04826,04099,"ASENSIOS (LOS)-SALADILLA",2013
04827,04099,TONOSA,2013
04828,04099,"CARRASCA (LA)",2013
04829,04098,"PIAR (EL)",2013
04829,04099,"ESPADIN (EL)",2013
04830,04098,TOPARES,2013
04838,04063,MARIA,2013
04839,04063,CASABLANCA,2013
04839,04098,TOPARES,2013
04850,04031,"TERREROS (LOS)",2013
04857,04004,"PALMERA (LA)",2013
04858,04004,"UTRERAS (LOS)",2013
04858,04031,"ARROYO ALBANCHEZ (EL)",2013
04859,04034,COBDAR,2013
04859,04036,"CERCADO (EL)",2013
04859,04058,LIJAR,2013
04860,04069,"OLULA DEL RIO",2013
04867,04062,MACAEL,2013
04868,04056,"REUL ALTO (EL)",2013
04869,04044,"LLANO DE LA HERRA",2013
04870,04076,PURCHENA,2013
04877,04061,LUCAR,2013
04877,04085,SOMONTIN,2013
04878,04084,SIERRO,2013
04878,04087,SUFLI,2013
04879,04096,URRACAL,2013
04880,04092,TIJOLA,2013
04887,04061,LUCAR,2013
04887,04092,TIJOLA,2013
04888,04018,"ARMUÑA DE ALMANZORA",2013
04888,04021,BAYARQUE,2013
04889,04019,"MOJONERA (LA)",2013
04889,04092,DALI,2013
04890,04083,MANACA,2013
04897,04008,PILANCON,2013
04897,04083,MANACA,2013
04898,04008,"HIJATE (EL)",2013
04898,04083,"RAMIL (EL)",2013
04899,04070,"NEGRO (EL)",2013
04899,04083,JORVILA,2013
04964,04053,"SALTADOR (EL)",2013
05001,05019,AVILA,2013
05002,05019,AVILA,2013
05003,05019,AVILA,2013
05004,05019,AVILA,2013
05005,05019,AVILA,2013
05100,05163,"VIÑA (LA)",2013
05110,05022,"RINCONADA (LA)",2013
05111,05211,"CALAS DEL BURGUILLO",2013
05113,05041,"PUENTE NUEVA",2013
05114,05905,"VILLANUEVA DE AVILA",2013
05115,05167,NAVARREVISCA,2013
05115,05233,SERRANILLOS,2013
05116,05233,SERRANILLOS,2013
05120,05158,NAVALMORAL,2013
05120,05166,NAVARREDONDILLA,2013
05120,05212,VILLAREJO,2013
05122,05164,NAVAQUESERA,2013
05122,05169,NAVATALGORDO,2013
05123,05101,HOYOCASERO,2013
05123,05160,NAVALOSA,2013
05130,05238,VILLAVICIOSA,2013
05131,05096,"HIJA DE DIOS (LA)",2013
05131,05125,MENGAMUÑOZ,2013
05131,05148,"NARROS DEL PUERTO",2013
05132,05058,"CEPEDA LA MORA",2013
05132,05106,"HOYOS DE MIGUEL MUÑOZ",2013
05132,05216,"SAN MARTIN DEL PIMPOLLAR",2013
05133,05215,"SAN MARTIN VEGA ALBERCHE",2013
05134,05081,"GARGANTA DEL VILLAR",2013
05134,05154,NAVADIJOS,2013
05134,05157,NAVALACRUZ,2013
05140,05040,VILLAVERDE,2013
05140,05053,DURUELO,2013
05140,05120,MARLIN,2013
05140,05121,MARTIHERRERO,2013
05141,05067,CHAMARTIN,2013
05141,05079,GALLEGOS,2013
05141,05145,"NARRILLOS DEL REBOLLAR",2013
05141,05205,SANCHORREJA,2013
05143,05252,VALDECASA,2013
05145,05119,MANJABALAGO,2013
05145,05136,RINCONADA,2013
05145,05213,"SAN JUAN DEL OLMO",2013
05146,05033,BLASCOMILLAN,2013
05146,05094,"HERREROS DE SUSO",2013
05146,05118,"MANCERA DE ARRIBA",2013
05146,05131,"MIRUEÑA DE LOS INFANZONES",2013
05146,05180,"PARRAL (EL)",2013
05146,05209,"SAN GARCIA DE INGELMOS",2013
05146,05265,VITA,2013
05147,05080,"GALLEGOS DE SOBRINOS",2013
05147,05107,"VIÑEGRA DE LA SIERRA",2013
05148,05044,"RIVILLAS DE LA CAÑADA",2013
05149,05059,CILLAN,2013
05149,05237,"SOLANA DE RIOALMAR",2013
05150,05181,PASCUALCOBO,2013
05150,05194,RIOCABADO,2013
05150,05218,"SAN MIGUEL DE SERREZUELA",2013
05151,05122,MARTINEZ,2013
05151,05903,"DIEGO ALVARO",2013
05152,05122,"ESTRELLA (LA)",2013
05153,05015,AREVALILLO,2013
05153,05025,"CASILLAS DE CHICAPIERNA",2013
05153,05063,"COLLADO DEL MIRON",2013
05153,05116,"MALPARTIDA DE CORNEJA",2013
05153,05129,"ALDEALABAD DEL MIRON",2013
05154,05129,"MIRON (EL)",2013
05154,05144,"VENTOSA DE LA CUESTA",2013
05154,05266,"SERRANOS DE LA TORRE",2013
05160,05019,"NARRILLOS DE SAN LEONARDO",2013
05161,05128,"ZORITA DE LOS MOLINOS",2013
05162,05027,"BERLANAS (LAS)",2013
05163,05087,GOTARRENDURA,2013
05163,05133,MONSALUPE,2013
05163,05185,"PINAR DE NAVARES",2013
05164,05092,HERNANSANCHO,2013
05164,05175,"OSO (EL)",2013
05164,05194,RIOCABADO,2013
05164,05219,"SAN PASCUAL",2013
05164,05258,"VILLANUEVA DE GOMEZ",2013
05165,05036,"BOHODON (EL)",2013
05165,05045,CABIZUELA,2013
05165,05183,PEDRO-RODRÍGUEZ,2013
05165,05242,TIÑOSILLOS,2013
05170,05241,"TIEMBLO (EL)",2013
05190,05195,RIOFRIO,2013
05191,05130,MIRONCILLO,2013
05191,05172,NIHARRA,2013
05192,05061,"COLILLA (LA)",2013
05192,05141,MUÑOPEPE,2013
05192,05232,"SERRADA (LA)",2013
05193,05173,OJOS-ALBOS,2013
05193,05902,BLASCOELES,2013
05194,05019,BRIEVA-VICOLOZANO,2013
05194,05030,"BERROCALEJO DE ARAGONA",2013
05194,05123,"MEDIANA DE VOLTOYA",2013
05195,05019,URRACA-MIGUEL,2013
05196,05093,"NAVALGRANDE O CANTO PICO",2013
05196,05245,"TORNADIZOS DE AVILA",2013
05197,05019,"ALDEA DEL REY NIÑO",2013
05197,05076,"MERINO (EL)",2013
05197,05083,GEMUÑO,2013
05198,05239,SOTALBO,2013
05200,05016,AREVALO,2013
05210,05099,"HORCAJO DE LAS TORRES",2013
05210,05210,"SAN JUAN DE LA ENCINILLA",2013
05211,05029,BERNUY-ZAPARDIEL,2013
05211,05043,"CABEZAS DEL POZO",2013
05211,05048,CANTIVEROS,2013
05211,05060,CISLA,2013
05212,05008,ALDEASECA,2013
05212,05046,CANALES,2013
05212,05077,"FUENTE EL SAUZ",2013
05212,05078,"FUENTES DE AÑO",2013
05212,05259,"VILLANUEVA DEL ACERAL",2013
05213,05109,LANGA,2013
05215,05070,DONVIDAS,2013
05215,05178,"TORNADIZOS DE AREVALO",2013
05215,05235,SINLABAJOS,2013
05216,05152,VINADEROS,2013
05217,05042,"CABEZAS DE ALAMBRE",2013
05217,05064,JARAICES,2013
05217,05069,DONJIMENO,2013
05217,05231,"SAN VICENTE DE AREVALO",2013
05220,05114,"VILLAR DE MATACABRAS",2013
05229,05023,BARROMAN,2013
05229,05026,"BERCIAL DE ZAPARDIEL",2013
05229,05056,"CASTELLANOS DE ZAPARDIEL",2013
05229,05208,"SAN ESTEBAN DE ZAPARDIEL",2013
05230,05168,"NAVAS DEL MARQUES (LAS)",2013
05239,05168,"CIUDAD DUCAL",2013
05239,05184,PEGUERINOS,2013
05240,05161,"NAVALPERAL DE PINARES",2013
05250,05102,"HOYO DE PINARES (EL)",2013
05260,05057,"ZONA PANTANO DE SAN JUAN",2013
05267,05201,"SAN BARTOLOME DE PINARES",2013
05268,05093,"HERRADON (EL)",2013
05268,05222,"SANTA CRUZ DE PINARES",2013
05270,05241,"TIEMBLO (EL)",2013
05278,05022,"RINCONADA (LA)",2013
05278,05241,"PUENTE NUEVO",2013
05279,05241,"CERRO GUISANDO",2013
05280,05128,MINGORRIA,2013
05289,05206,"SAN ESTEBAN DE LOS PATOS",2013
05289,05243,"ALAMEDA (LA)",2013
05290,05035,BLASCOSANCHO,2013
05290,05204,SANCHIDRIAN,2013
05291,05115,"PRADO ENCINAS",2013
05292,05177,"PAJARES DE ADAJA",2013
05292,05190,POZANCO,2013
05292,05229,"SANTO DOMINGO POSADAS",2013
05292,05253,"VEGA DE SANTA MARIA",2013
05292,05254,VELAYOS,2013
05294,05093,"CAÑADA (LA)",2013
05296,05001,"ESTACION (LA)",2013
05296,05072,"ESPINOSA DE LOS CABALLERO",2013
05296,05090,GUTIERRE-MUÑOZ,2013
05296,05174,ORBITA,2013
05298,05117,MAMBLAS,2013
05298,05193,"S. CRISTOBAL DE TRABANCOS",2013
05298,05243,"ALAMEDA (LA)",2013
05299,05034,"BLASCONUÑO DE MATACABRAS",2013
05299,05134,"MORALEJA DE MATACABRAS",2013
05300,05065,CHAHERRERO,2013
05309,05062,"COLLADO DE CONTRERAS",2013
05309,05065,PASCUALGRANDE,2013
05309,05139,MUÑOGRANDE,2013
05309,05196,"RIVILLA DE BARAJAS",2013
05309,05264,"VIÑEGRA DE MORAÑA",2013
05310,05074,FONTIVEROS,2013
05320,05049,CARDEÑOSA,2013
05340,05017,AVEINTE,2013
05340,05040,MUÑOYERRO,2013
05350,05220,"SAN PEDRO DEL ARROYO",2013
05357,05017,AVEINTE,2013
05357,05039,HORCAJUELO,2013
05357,05088,"SAN MARTIN DE LAS CABEZAS",2013
05357,05139,CASTILBLANCO,2013
05357,05230,"SANTO TOME DE ZABARCOS",2013
05357,05234,SIGERES,2013
05357,05256,VILLAFLOR,2013
05358,05005,ALBORNOS,2013
05358,05140,"MUÑOMER DEL PECO",2013
05358,05149,"NARROS DE SALDUEÑA",2013
05358,05179,PAPATRIGO,2013
05358,05210,"SAN JUAN DE LA ENCINILLA",2013
05364,05105,"HOYOS DEL ESPINO",2013
05370,05073,"FLORES DE AVILA",2013
05370,05147,"NARROS DEL CASTILLO",2013
05380,05033,"CONVENTO DE DURUELO (EL)",2013
05380,05086,GIMIALCON,2013
05380,05142,VILLAMAYOR,2013
05380,05198,SALVADIOS,2013
05400,05014,RAMACASTAÑAS,2013
05410,05132,MOMBELTRAN,2013
05412,05207,"SAN ESTEBAN DEL VALLE",2013
05413,05221,"SANTA CRUZ DEL VALLE",2013
05413,05262,"VILLAREJO DEL VALLE",2013
05414,05066,"CUEVAS DEL VALLE",2013
05415,05100,"HORNILLO (EL)",2013
05416,05013,"ARENAL (EL)",2013
05417,05089,GUISANDO,2013
05418,05014,RAMACASTAÑAS,2013
05420,05240,"SOTILLO DE LA ADRADA",2013
05427,05075,FRESNEDILLA,2013
05427,05095,"HIGUERA DE LAS DUEÑAS",2013
05428,05055,CASILLAS,2013
05429,05055,CASILLAS,2013
05429,05156,"PRADOS MORENOS",2013
05429,05227,"SANTA MARIA DEL TIETAR",2013
05430,05002,"ADRADA (LA)",2013
05440,05187,PIEDRALAVES,2013
05450,05054,CASAVIEJA,2013
05460,05082,GAVILANES,2013
05461,05127,MIJARES,2013
05470,05182,"PEDRO BERNARDO",2013
05480,05047,CANDELEDA,2013
05489,05047,"RASO (EL)",2013
05490,05110,LANZAHITA,2013
05491,05132,"HIGUERA (LA)",2013
05492,05189,"POYALES DEL HOYO",2013
05500,05186,PIEDRAHITA,2013
05510,05225,"SANTA MARIA DEL BERROCAL",2013
05511,05225,VALDEMOLINOS,2013
05513,05041,BURGOHONDO,2013
05514,05038,"RIVERA DE CORNEJA",2013
05514,05126,"MESEGAR DE CORNEJA",2013
05514,05155,ZAPATA,2013
05514,05217,"SAN MIGUEL DE CORNEJA",2013
05514,05246,TORTOLES,2013
05515,05186,"SOTO (EL)",2013
05516,05103,HOYORREDONDO,2013
05516,05200,"SAN BARTOLOME DE CORNEJA",2013
05516,05261,"VILLAR DE CORNEJA",2013
05519,33024,"CERCA RIBA (LA)",2013
05520,05176,PADIERNOS,2013
05520,05197,SALOBRAL,2013
05520,05247,SANCHICORTO,2013
05530,05138,SALOBRALEJO,2013
05530,05224,"SANTA MARIA DEL ARROYO",2013
05540,05135,MUÑEZ,2013
05540,05187,PIEDRALAVES,2013
05540,05247,"TORRE (LA)",2013
05560,05012,"PASCUAL MUÑOZ",2013
05560,05143,MUÑOTELLO,2013
05560,05188,POVEDA,2013
05560,05191,PRADOSEGAR,2013
05560,05251,"VADILLO DE LA SIERRA",2013
05560,05263,VILLATORO,2013
05570,05038,PAJAREJOS,2013
05571,05052,"CASAS DEL PUERTO",2013
05571,05151,"NAVACEPEDILLA DE CORNEJA",2013
05571,05257,"VILLAFRANCA DE LA SIERRA",2013
05580,05007,"ALDEANUEVA DE SANTA CRUZ",2013
05580,05018,AVELLANEDA,2013
05580,05226,"SANTA MARIA CABALLEROS",2013
05581,05226,NAVARREGADILLA,2013
05591,05260,"VILLANUEVA DEL CAMPILLO",2013
05592,05228,"VENTA DEL ALTO (LA)",2013
05593,05010,"SOLANILLAS (LAS)",2013
05600,05021,"BARCO DE AVILA (EL)",2013
05610,05024,BECEDAS,2013
05619,05084,GILBUENA,2013
05619,05124,MEDINILLA,2013
05619,05171,"NEILA DE SAN MIGUEL",2013
05619,05199,"SAN BARTOLOME DE BEJAR",2013
05620,05051,NAVALMORO,2013
05621,05192,"SANTIAGO DE ARAVALLE",2013
05621,05236,"ZARZA (LA)",2013
05630,05037,NAVAMEDIANA,2013
05630,05904,NAVASEQUILLA,2013
05631,05162,"NAVALPERAL DE TORMES",2013
05631,05267,"ZAPARDIEL DE LA RIBERA",2013
05632,05162,"ORTIGOSA DE TORMES",2013
05632,05901,"SAN BARTOLOME DE TORMES",2013
05633,05901,"NAVACEPEDA DE TORMES",2013
05634,05104,"HOYOS DEL COLLADO",2013
05634,05105,"HOYOS DEL ESPINO",2013
05635,05165,"NAVARREDONDA DE GREDOS",2013
05640,05082,GAVILANES,2013
05690,05037,NAVAMOJADA,2013
05690,05113,"LLANOS DE TORMES (LOS)",2013
05691,05236,TREMEDAL,2013
05692,05112,NAVAMORISCA,2013
05693,05085,"GIL GARCIA",2013
05693,05249,"VENTA DE VEGUILLAS",2013
05694,05024,"PALACIOS DE BECEDAS",2013
05694,05108,JUNCIANA,2013
05695,05097,"HORCAJADA (LA)",2013
05696,05097,RIOFRAGUAS,2013
05696,05214,VALLEHONDO,2013
05697,05153,"NAVA DEL BARCO",2013
05697,05159,NAVALONGUILLA,2013
05697,05170,NAVATEJARES,2013
05697,05244,TORMELLAS,2013
06001,06015,BADAJOZ,2013
06002,06015,BADAJOZ,2013
06003,06015,BADAJOZ,2013
06004,06015,BADAJOZ,2013
06005,06015,BADAJOZ,2013
06006,06015,BADAJOZ,2013
06007,06015,BADAJOZ,2013
06008,06015,BADAJOZ,2013
06009,06015,BADAJOZ,2013
06010,06015,"VAGUADAS (LAS)",2013
06011,06015,"VAGUADAS (LAS)",2013
06100,06095,OLIVENZA,2013
06105,06042,CHELES,2013
06106,06095,"SAN BENITO CONTIENDA",2013
06107,06095,VILLARREAL,2013
06108,06095,"SANTO DOMINGO",2013
06109,06095,"SAN RAFAEL DE OLIVENZA",2013
06110,06154,"VILLANUEVA DEL FRESNO",2013
06120,06093,"OLIVA FRONTERA",2013
06129,06159,ZAHINOS,2013
06130,06143,"VALVERDE DE LEGANES",2013
06131,06007,ALCONCHEL,2013
06132,06066,"HIGUERA DE VARGAS",2013
06133,06129,TALIGA,2013
06134,06140,"VALENCIA MOMBUEY",2013
06140,06128,"TALAVERA LA REAL",2013
06150,06121,"SANTA MARTA",2013
06160,06016,BARCARROTA,2013
06170,06005,"ALBUERA (LA)",2013
06170,06015,"GOLF GUADIANA",2013
06171,06010,ALMENDRAL,2013
06172,06131,"TORRE DE MIGUEL SESMERO",2013
06173,06092,NOGALES,2013
06174,06061,"HABA (LA)",2013
06174,06116,SALVALEON,2013
06175,06117,"SALVATIERRA DE LOS BARROS",2013
06176,06089,"MORERA (LA)",2013
06176,06099,"PARRA (LA)",2013
06177,06147,"VALLE DE MATAMOROS",2013
06178,06148,"VALLE DE SANTA ANA",2013
06180,06015,GEVORA,2013
06181,06015,ALCAZABA,2013
06182,06015,ALCAZABA,2013
06183,06015,"NOVELDA DEL GUADIANA",2013
06184,06902,"PUEBLONUEVO DEL GUADIANA",2013
06185,06901,VALDELACALZADA,2013
06186,06903,"GUADIANA DEL CAUDILLO",2013
06187,06072,GUADAJIRA,2013
06190,06115,"ROCA DE LA SIERRA (LA)",2013
06191,06107,"PUEBLA DE OBANDO",2013
06192,06155,"VILLAR DEL REY",2013
06193,06015,BOTOA,2013
06194,06015,VALDEBOTOA,2013
06195,06015,"VILLAFRANCO DEL GUADIANA",2013
06196,06040,"CORTIJO DEL CURA",2013
06196,06126,RETAMAL,2013
06197,06045,"ENTRIN BAJO",2013
06198,06126,RETAMAL,2013
06200,06011,ALMENDRALEJO,2013
06207,06002,ACEUCHAL,2013
06208,06152,"VILLALBA DE LOS BARROS",2013
06209,06126,"SOLANA DE LOS BARROS",2013
06210,06133,TORREMEJIA,2013
06220,06149,"VILLAFRANCA DE LOS BARROS",2013
06225,06113,"RIBERA DEL FRESNO",2013
06226,06068,"HINOJOSA DEL VALLE",2013
06227,06073,LLERA,2013
06228,06069,HORNACHOS,2013
06229,06106,"PUEBLA DEL PRIOR",2013
06230,06122,"SANTOS DE MAIMONA (LOS)",2013
06240,06052,"FUENTE DE CANTOS",2013
06249,06027,"CALZADILLA DE LOS BARROS",2013
06249,06031,CARMONITA,2013
06250,06020,BIENVENIDA,2013
06260,06085,MONESTERIO,2013
06270,06124,"SEGURA DE LEON",2013
06280,06055,"FUENTES DE LEON",2013
06290,06136,USAGRE,2013
06291,06086,MONTEMOLIN,2013
06292,06026,"CALERA DE LEON",2013
06293,06024,"CABEZA LA VACA",2013
06300,06158,ZAFRA,2013
06310,06108,"PUEBLA DE SANCHO PEREZ",2013
06320,06081,"MEDINA DE LAS TORRES",2013
06329,06013,ATALAYA,2013
06330,06141,"VALENCIA DEL VENTOSO",2013
06340,06050,"FREGENAL DE LA SIERRA",2013
06350,06067,"HIGUERA LA REAL",2013
06360,06054,"FUENTE DEL MAESTRE",2013
06370,06022,"BURGUILLOS DEL CERRO",2013
06378,06142,"VALVERDE DE BURGUILLOS",2013
06380,06070,"BAZANA (LA)",2013
06389,06070,VALUENGO,2013
06390,06049,FERIA,2013
06391,06071,"LAPA (LA)",2013
06392,06108,"RAPOSO (EL)",2013
06393,06008,ALCONERA,2013
06394,06021,"BODONAL DE LA SIERRA",2013
06400,06044,"DON BENITO",2013
06410,06002,ACEUCHAL,2013
06410,06044,VALDEHORNILLOS,2013
06410,06060,TORREFRESNEDA,2013
06410,06120,"SANTA AMALIA",2013
06411,06080,YELBES,2013
06412,06044,"HERNAN CORTES",2013
06413,06082,MENGABRIL,2013
06420,06036,"PANTANO DEL ZUJAR",2013
06427,06087,"MONTERRUBIO DE LA SERENA",2013
06428,06018,"PUERTO HURRACO",2013
06429,06018,"PUERTO MEJORAL",2013
06430,06160,"ZALAMEA DE LA SERENA",2013
06439,06047,"ESPARRAGOSA DE LA SERENA",2013
06440,06078,"MALPARTIDA DE LA SERENA",2013
06441,06064,"HIGUERA DE LA SERENA",2013
06442,06112,"RETAMAL DE LLERENA",2013
06443,06029,"CAMPILLO DE LLERENA",2013
06444,06139,"VALENCIA DE LAS TORRES",2013
06445,06065,RUBIALES,2013
06450,06109,"QUINTANA DE LA SERENA",2013
06458,06146,"VALLE DE LA SERENA",2013
06459,06028,"GUARDA (LA)",2013
06460,06028,CAMPANARIO,2013
06468,06075,MAGACELA,2013
06469,06039,"CORONADA (LA)",2013
06470,06060,GUAREÑA,2013
06473,06151,VILLAGONZALO,2013
06474,06138,VALDETORRES,2013
06475,06094,"ZAPATERA (LA)",2013
06476,06098,PALOMAS,2013
06477,06104,"PUEBLA DE LA REINA",2013
06478,06079,MANCHITA,2013
06479,06041,CRISTINA,2013
06480,06088,MONTIJO,2013
06486,06090,"NAVA DE SANTIAGO (LA)",2013
06487,06038,"CORDOBILLA DE LACARA",2013
06488,06031,CARMONITA,2013
06489,06088,LACARA,2013
06490,06103,"PUEBLA DE LA CALZADA",2013
06498,06072,LOBON,2013
06499,06088,LACARA,2013
06500,06123,"SAN VICENTE DE ALCANTARA",2013
06510,06006,TEJAREJO,2013
06518,06037,"VEGA (LA)",2013
06519,06006,BENAVENTE,2013
06600,06023,"CABEZA DEL BUEY",2013
06610,06100,PEÑALSORDO,2013
06611,06161,ZARZA-CAPILLA,2013
06612,06030,CAPILLA,2013
06613,06018,HELECHAL,2013
06614,06023,ALMORCHON,2013
06615,06018,"NAVA (LA)",2013
06620,06048,GALIZUELA,2013
06630,06102,"PUEBLA DE ALCOCER",2013
06640,06127,TALARRUBIAS,2013
06650,06125,SIRUELA,2013
06655,06118,SANCTI-SPIRITUS,2013
06656,06057,GARLITOS,2013
06657,06114,RISCO,2013
06658,06130,TAMUREJO,2013
06659,06017,BATERNO,2013
06660,06051,"FUENLABRADA DE LOS MONTES",2013
06670,06063,PELOCHE,2013
06678,06157,"VILLARTA DE LOS MONTES",2013
06679,06063,PELOCHE,2013
06680,06035,CASTILBLANCO,2013
06689,06137,VALDECABALLEROS,2013
06690,06056,GARBAYUELA,2013
06692,06062,"HELECHOSA DE LOS MONTES",2013
06700,06153,"VILLANUEVA DE LA SERENA",2013
06710,06153,ENTRERRIOS,2013
06711,06044,GARGALIGAS,2013
06712,06153,ZURBARAN,2013
06713,06001,"LOS GUADALPERALES",2013
06714,06061,"HABA (LA)",2013
06715,06111,RENA,2013
06716,06156,"VILLAR DE RENA",2013
06717,06044,"TORVISCAL (EL)",2013
06717,06156,"PUEBLA DE ALCOLLARIN",2013
06718,06153,"CASAS CASTILLO ENCOMIENDA",2013
06720,06153,VALDIVIA,2013
06730,06001,"LOS GUADALPERALES",2013
06730,06091,OBANDO,2013
06731,06091,"VEGAS ALTAS",2013
06740,06097,"ORELLANA LA VIEJA",2013
06750,06096,"ORELLANA DE LA SIERRA",2013
06760,06091,"NAVALVILLAR DE PELA",2013
06770,06033,"CASAS DE DON PEDRO",2013
06800,06083,MERIDA,2013
06810,06025,CALAMONTE,2013
06820,06043,"DON ALVARO",2013
06830,06162,"ZARZA (LA)",2013
06840,06004,ALANGE,2013
06850,06012,"ARROYO DE SAN SERVAN",2013
06860,06046,ESPARRAGALEJO,2013
06870,06058,"GARROVILLA (LA)",2013
06880,06132,TORREMAYOR,2013
06890,06145,"VALVERDE DE MERIDA",2013
06891,06084,MIRANDILLA,2013
06892,06135,TRUJILLANOS,2013
06893,06119,"SAN PEDRO DE MERIDA",2013
06894,06009,"CHAPARRALES (LOS)",2013
06894,06032,"CANCHO GORDO",2013
06900,06074,LLERENA,2013
06906,06105,"PUEBLA DEL MAESTRE",2013
06907,06086,PALLARES,2013
06908,06086,"SANTA MARIA DE LA NAVA",2013
06909,06134,TRASIERRA,2013
06910,06059,"RUBIOS (LOS)",2013
06919,06101,"PERALEDA DEL ZAUCEJO",2013
06920,06014,AZUAGA,2013
06927,06144,"VALVERDE DE LLERENA",2013
06928,06077,MALCOCINADO,2013
06929,06014,"CARDENCHOSA (LA)",2013
06930,06019,BERLANGA,2013
06939,06076,MAGUILLA,2013
06940,06003,AHILLONES,2013
06950,06150,"VILLAGARCIA DE LA TORRE",2013
06960,06034,"CASAS DE REINA",2013
06970,06110,REINA,2013
06980,06053,VALDECIGUEÑAS,2013
07001,07040,PALMA,2013
07002,07040,PALMA,2013
07003,07040,PALMA,2013
07004,07040,PALMA,2013
07005,07040,PALMA,2013
07006,07040,PALMA,2013
07007,07040,"COLL DE'N RABASSA (ES)",2013
07008,07040,PALMA,2013
07009,07040,PALMA,2013
07010,07010,BUNYOLA,2013
07010,07040,PALMA,2013
07011,07040,PALMA,2013
07012,07040,PALMA,2013
07013,07040,PALMA,2013
07014,07040,GENOVA,2013
07015,07040,GENOVA,2013
07071,07040,"SON SANT JOAN",2013
07100,07061,"PORT (EL)",2013
07101,07061,BINIARAIX,2013
07108,07061,"PORT (EL)",2013
07109,07025,FORNALUTX,2013
07110,07010,BUNYOLA,2013
07120,07040,"CREU VERMELLA (SA)",2013
07140,07047,SENCELLES,2013
07141,07036,"PLA DE NA TESA",2013
07142,07053,"SANTA EUGENIA",2013
07143,07047,"SON ARROSA",2013
07144,07017,COSTITX,2013
07144,07047,JORNETS,2013
07150,07005,ANDRATX,2013
07157,07005,"PORT D'ANDRATX",2013
07159,07005,"SANT ELM I SA DRAGONERA",2013
07160,07005,"PORT D'ANDRATX",2013
07160,07011,PEGUERA,2013
07170,07063,"ARCHIDUC (S')",2013
07179,07018,"SON COLL",2013
07179,07061,ALCONASSER,2013
07180,07011,"SANTA PONÇA",2013
07181,07011,"SON FERRER",2013
07183,07011,"COSTA DE LA CALMA",2013
07184,07011,CALVIA,2013
07190,07007,"SON COLL",2013
07190,07020,ESPORLES,2013
07190,07063,"SON MAXELLA",2013
07191,07007,BANYALBUFAR,2013
07192,07021,ESTELLENCS,2013
07193,07010,BUNYOLA,2013
07194,07045,"SON SERRALTA",2013
07195,07045,GALILEA,2013
07196,07011,"CAPDELLA (ES)",2013
07198,07040,"CREU VERMELLA (SA)",2013
07199,07040,"COLL DE'N RABASSA (ES)",2013
07200,07022,FELANITX,2013
07208,07022,"CAS CONCOS DES CAVALLER",2013
07209,07022,"SON MESQUIDA",2013
07210,07004,ALGAIDA,2013
07220,07004,PINA,2013
07230,07038,MONTUÏRI,2013
07240,07049,"SANT JOAN",2013
07250,07065,"VILAFRANCA DE BONANY",2013
07259,07901,ARIANY,2013
07260,07043,PORRERES,2013
07300,07027,INCA,2013
07310,07012,ULLARO,2013
07311,07009,BUGER,2013
07312,07034,"MANCOR DE LA VALL",2013
07313,07058,SELVA,2013
07314,07058,CAIMARI,2013
07315,07019,LLUC,2013
07316,07058,MOSCARI,2013
07320,07056,"SANTA MARIA DEL CAMI",2013
07330,07016,CONSELL,2013
07340,07001,ALARO,2013
07349,07010,ORIENT,2013
07350,07008,BINISSALEM,2013
07360,07029,LLOSETA,2013
07369,07058,BINIAMAR,2013
07400,07003,"PLATJA D'ALCUDIA",2013
07420,07044,"POBLA (SA)",2013
07430,07030,LLUBI,2013
07440,07039,MURO,2013
07450,07055,"CA'N PICAFORT",2013
07458,07039,"PLATJA DE MURO",2013
07458,07055,"CA'N PICAFORT",2013
07459,07055,"SON SERRA DE MARINA",2013
07460,07042,POLLENÇA,2013
07469,07042,"CALA DE SANT VICENÇ",2013
07470,07042,"BELL RESGUARD",2013
07500,07033,MANACOR,2013
07509,07033,"SON MACIA",2013
07510,07060,SINEU,2013
07511,07047,RUBERTS,2013
07518,07028,"LLORET DE VISTALEGRE",2013
07519,07035,"MARIA DE LA SALUT",2013
07520,07041,PETRA,2013
07529,07901,ARIANY,2013
07530,07051,"SANT LLORENÇ DES CARDASSA",2013
07540,07051,"SON CARRIO",2013
07550,07062,"SON SERVERA",2013
07559,07062,"PORT NOU, PORT VERD I POR",2013
07560,07051,"SON MORO BONAVISTA",2013
07560,07057,SANTANYI,2013
07560,07062,"SON SERVERA",2013
07570,07006,ARTA,2013
07579,07006,"URBANITZACIO SANT PERE",2013
07580,07014,CAPDEPERA,2013
07589,07014,"SON MOLL",2013
07590,07014,"CALA GAT",2013
07600,07031,"ARENAL (S')",2013
07600,07040,"PLATJA DE PALMA",2013
